,Tweet,Processed Tweet,polarity,sentiment
1804,Como Exibir as #Miniaturas #SVG no #Windows #Explorer? Para editar em Seu #CorelDRAW ou Programa preferido! Daqui a… https://t.co/riJHmTFyLT,Como Exibir #Miniaturas #SVG #Windows #Explorer? Para editar em Seu #CorelDRAW ou Programa preferido! Daqui a… ,0.0,Neutral
1805,"Windows 11’de HDR Nasıl Etkinleştirilir
#Windows11 #Windows11pro #microsoft #HDR #ElonMusk #GeliyorGelmekteOlan… https://t.co/S1IWC6JfWO",Windows 11’de HDR Nasıl Etkinleştirilir #Windows11pro #microsoft #HDR #ElonMusk #GeliyorGelmekteOlan… ,0.0,Neutral
1807,"How to Change #TouchKeyboard Layout in #Windows11 
https://t.co/k2xuKUGamD",How Change #TouchKeyboard Layout ,0.0,Neutral
1808,Notebook Windows on ARM: sarà la volta buona? L'analisi tecnica di Qualcomm Snapdragon 8cx Gen 3  #qualcomm… https://t.co/jMz4QG8F8E,Notebook Windows ARM: sarà la volta buona? L'analisi tecnica di Qualcomm Snapdragon 8cx Gen 3 #qualcomm… ,0.0,Neutral
1809,RT @SilentCrypto3: @Microsoft @BillGates Is @windows #windows11 deliberately slowing down any web browser that is NOT #microsoftedge? If yo…,   Is  #windows11 deliberately slowing web browser NOT #microsoftedge? If yo…,0.0,Neutral
1810,@Microsoft @BillGates Is @windows #windows11 deliberately slowing down any web browser that is NOT #microsoftedge?… https://t.co/IxtI78qdKe,  Is  #windows11 deliberately slowing web browser NOT #microsoftedge?… ,0.0,Neutral
1811,"Me: When it takes long to install Windows 10 

Windows: Still loading 

Me: OH CMON

Windows:Still Loading 

Me: ST… https://t.co/P94HEr9hNc",Me: When take long install Windows 10 Windows: Still loading Me: OH CMON Windows:Still Loading Me: ST… ,-0.05,Neutral
1815,"RT @straight_tips: ""Passcode-Factor Authentication"", a Perfect Solution for Password Reuse!
https://t.co/ZCNJXeTs0k
.
#2FA #MFA
#passwordma…"," ""Passcode-Factor Authentication"", Perfect Solution Password Reuse!  . #2FA #MFA #passwordma…",1.0,Positive
1816,How to Add the Clock Back to a Multi-Monitor Setup in #Windows11 https://t.co/4R7fodrsvc by @MUO_official,How Add Clock Back Multi-Monitor Setup  ,0.0,Neutral
1817,"0x80888002 в #Windows11 - что это, откуда и как её устранить?

https://t.co/W5KgcB6i17","0x80888002 в - что это, откуда и как её устранить? ",0.0,Neutral
1818,"@Pogotowie_IT CPU, TPM i secure boot to nie jest powód nieużywania #Windows11 :)"," CPU, TPM secure boot nie jest powód nieużywania :)",0.45,Positive
1819,RT @viamonstra: BLACK FRIDAY SALE!!! Enjoy an 11% discount on WINDOWS 10 AND WINDOWS 11 DEPLOYMENT USING CONFIGMGR and ALL other courses! U…, BLACK FRIDAY SALE!!! Enjoy 11% discount WINDOWS 10 AND WINDOWS 11 DEPLOYMENT USING CONFIGMGR ALL courses! U…,0.08723958333333337,Neutral
1820,RT @MicrosoftMEA: An organized desktop makes for a productive mind. Start finding both with the Snap tools only in Windows 11. #Windows11, An organized desktop make productive mind. Start finding Snap tool Windows 11.,0.0,Neutral
1821,Memperbaiki  Error Game Bar Can’t Record Right Now atau There’s nothing to record di Windows 10/11 #Error #GameBar… https://t.co/TfZf0P0CUq,Memperbaiki Error Game Bar Can’t Record Right Now atau There’s nothing record di Windows 10/11 #Error #GameBar… ,-0.05714285714285716,Neutral
1822,"#はてなブログ #Windows11 #付箋 #StickyNotes
付箋アプリに。 - sox diary
https://t.co/5VB92zwMwR",#はてなブログ #付箋 #StickyNotes 付箋アプリに。 - sox diary ,0.0,Neutral
1823,"#Microsoft #Windows11 
https://t.co/IM7h7z12sm",#Microsoft ,0.0,Neutral
1824,#Windows11 に更新するのに12時間がかり、更に累積更新プログラムの更新が今更始まった。萎える。,に更新するのに12時間がかり、更に累積更新プログラムの更新が今更始まった。萎える。,0.0,Neutral
1825,"if you have downgraded to #Windows11 I seriously recommend you checking your payment methods.

because i was just l… https://t.co/9QYpop91gn",downgraded I seriously recommend checking payment methods. l… ,-0.3333333333333333,Negative
1826,"Windows 11:
A new era for the PC begins today.

For more information: 
Call us: (647) 208-0833
website:… https://t.co/WwthK7zd26",Windows 11: A new era PC begin today. For information: Call us: (647) 208-0833 website:… ,-0.3068181818181818,Negative
1827,"RT @HowTimeNet: #windows11 tip: Screen Time and Battery Usage. As Microsoft has completely overhauled the Settings page, some new features…"," #windows11 tip: Screen Time Battery Usage. As Microsoft completely overhauled Settings page, new features…",0.11818181818181818,Positive
1828,"#windows11 tip: Screen Time and Battery Usage. As Microsoft has completely overhauled the Settings page, some new f… https://t.co/V7mnptF6Ve","#windows11 tip: Screen Time Battery Usage. As Microsoft completely overhauled Settings page, new f… ",0.11818181818181818,Positive
1829,"Windows 11 22H2 Yeni Özellikler ve Değişiklikler
#Windows11 #Windows11home #Windows11pro #Microsoft
https://t.co/KsWmG1Yfsq",Windows 11 22H2 Yeni Özellikler Değişiklikler #Windows11home #Windows11pro #Microsoft ,0.0,Neutral
1831,"RT @CoolGamesTools1: Toggle Walk Support For Games! (Mass Effect 2)

Dragon Age II
Devil May Cry 4
Cyberpunk 2077

#Cyberpunk2077
#masseffe…", Toggle Walk Support For Games! (Mass Effect 2) Dragon Age II Devil May Cry 4 Cyberpunk 2077 #Cyberpunk2077 #masseffe…,0.0,Neutral
1832,"#Windows11 to make it easier to change default #browsers 
@Windows @windowsdev @windowsblog @WindowsInd 
https://t.co/YL2LPzDlAL",make easier change default #browsers     ,0.0,Neutral
1833,"#Windows11, sa configuration matérielle minimale pose problème ? 
 https://t.co/JgfdmKEnd6","#Windows11, sa configuration matérielle minimale pose problème ? ",0.0,Neutral
1834,"I doubt I'll get used to how #Windows11 look, it's just so beautiful... 🤍","I doubt I'll get used look, beautiful... 🤍",0.85,Positive
1836,色々慣れない。 #Windows11 https://t.co/7FISzO6ykp,色々慣れない。 ,0.0,Neutral
1838,"The free version scans missing or outdated drivers on your computer and downloads them.

Read the full article: Bes… https://t.co/c3mrYoHDm0",The free version scan missing outdated driver computer downloads them. Read full article: Bes… ,0.03749999999999998,Neutral
1839,@Microsoft All the way out here in very rural NYC...wait just Bing'd it. NYC is a metropolitan area. Let me open Wo… https://t.co/qgEpDIwq8y, All way rural NYC...wait Bing'd it. NYC metropolitan area. Let open Wo… ,0.0,Neutral
1843,"RT @SentinelOne: 💻Excited about #Windows 11? We are, too, and we're ready to support your move to the latest version of Microsoft's operati…"," 💻Excited #Windows 11? We are, too, we're ready support move latest version Microsoft's operati…",0.35,Positive
1844,"RT @SerendigityInfo: #SmartFinder in action! 
#SmartFinder a #Windows #DesktopSearch that works!

📥
https://t.co/YZaDlo2sm4

#productivityt…", #SmartFinder action! #SmartFinder #Windows #DesktopSearch works! 📥  #productivityt…,0.15625,Positive
1845,"RT @DellAyuda: 📁 Resguarda tus documentos o esas fotos inolvidables ahora con OneDrive y accede fácilmente en #Windows11 después.

Este cor…", 📁 Resguarda tus documentos esas fotos inolvidables ahora con OneDrive accede fácilmente en después. Este cor…,0.0,Neutral
1846,"#SmartFinder in action! 
#SmartFinder a #Windows #DesktopSearch that works!

📥
https://t.co/YZaDlo2sm4… https://t.co/JIyow3WUPF",#SmartFinder action! #SmartFinder #Windows #DesktopSearch works! 📥 … ,0.15625,Positive
1848,"RT @MicrosoftMEA: Get a fresh perspective. Intuitive navigation. Easy organization. Windows 11 has a whole new look, more apps, plus effici…"," Get fresh perspective. Intuitive navigation. Easy organization. Windows 11 whole new look, apps, plus effici…",0.26742424242424245,Positive
1849,Who in the @WindowsUI team had the brilliant idea to hide common features in the context menu of File Explorer in… https://t.co/OQvghzrAsv,Who  team brilliant idea hide common feature context menu File Explorer in… ,0.30000000000000004,Positive
1850,"RT @iiden_depa: IMEの挙動がおかしかった。日本語の漢字変換が１回しかできない。IMEの設定で「以前のバージョンとの互換」をONにすると治った。

これはWindows10のIMEでも最近生じた事象らしいけど、なんのための機能？？

#Windows11", IMEの挙動がおかしかった。日本語の漢字変換が１回しかできない。IMEの設定で「以前のバージョンとの互換」をONにすると治った。 これはWindows10のIMEでも最近生じた事象らしいけど、なんのための機能？？,0.0,Neutral
1851,"RT @cle0desktop: Pure Black Blue Theme For Windows 11 
Get it here: https://t.co/f1FfVzZV8D 
#FreeFire #Windows11 #BTS #FIFA22 #JAY #dogelo…", Pure Black Blue Theme For Windows 11 Get here:  #FreeFire #BTS #FIFA22 #JAY #dogelo…,0.015873015873015872,Neutral
1852,"RT @dlchowdhury: kunaldchowdhury: 📢 Windows 11 KB5008918 update (Build 22509.1011) comes to Dev Channel.

Read more: https://t.co/R1g84FxiP…", kunaldchowdhury: 📢 Windows 11 KB5008918 update (Build 22509.1011) come Dev Channel. Read more: …,0.5,Positive
1853,"kunaldchowdhury: 📢 Windows 11 KB5008918 update (Build 22509.1011) comes to Dev Channel.

Read more:… https://t.co/lYBmLBUHcj",kunaldchowdhury: 📢 Windows 11 KB5008918 update (Build 22509.1011) come Dev Channel. Read more:… ,0.0,Neutral
1856,"Pure Black Blue Theme For Windows 11 
Get it here: https://t.co/f1FfVzZV8D 
#FreeFire #Windows11 #BTS #FIFA22 #JAY… https://t.co/DSLe9ZTzYJ",Pure Black Blue Theme For Windows 11 Get here:  #FreeFire #BTS #FIFA22 #JAY… ,0.015873015873015872,Neutral
1857,Thema 'Kontoname und Profilbild in #Windows11 ändern – So kann man sein #Win11 Konto personalisieren'… https://t.co/Uwm3cutDC2,Thema 'Kontoname und Profilbild ändern – So kann man sein #Win11 Konto personalisieren'… ,0.0,Neutral
1858,"🕹️ #Microsoft hat #Gaming zu einem wichtigen Bestandteil von #Windows11 gemacht.

Sehen Sie sich die Verbesserungen… https://t.co/xt7TU6IJJh",🕹️ #Microsoft hat #Gaming zu einem wichtigen Bestandteil von gemacht. Sehen Sie sich die Verbesserungen… ,0.0,Neutral
1859,RT @Nisha_NPU: WSATools (Android APK installation on Windows 11) comes back to Microsoft store with new version #Windows11 https://t.co/LQ1…, WSATools (Android APK installation Windows 11) come back Microsoft store new version …,0.06818181818181818,Neutral
1861,WSATools (Android APK installation on Windows 11) comes back to Microsoft store with new version #Windows11 https://t.co/e8cvalNc57,WSATools (Android APK installation Windows 11) come back Microsoft store new version ,0.06818181818181818,Neutral
1862,"Windows11はAndroidアプリをアマゾンからダウンロードして直接起動できるらしい……

仮想エミュレータでAndroidアプリ動かさなくていいんか……
無駄に調べてしまった。

#windows11 https://t.co/jyI5ssrMad",Windows11はAndroidアプリをアマゾンからダウンロードして直接起動できるらしい…… 仮想エミュレータでAndroidアプリ動かさなくていいんか…… 無駄に調べてしまった。 #windows11 ,0.0,Neutral
1864,RT @peterjmsimons: Microsoft Confirms It Will Update #Windows11 Before October 2022  https://t.co/lwx0916pj4, Microsoft Confirms It Will Update Before October 2022 ,0.0,Neutral
1865,Microsoft Confirms It Will Update #Windows11 Before October 2022  https://t.co/lwx0916pj4,Microsoft Confirms It Will Update Before October 2022 ,0.0,Neutral
1866,Parenting and parental control go hand-in-hand. You can set up parental control on Windows 11 as well to keep an ey… https://t.co/7jqeVlYdTq,Parenting parental control go hand-in-hand. You set parental control Windows 11 well keep ey… ,0.0,Neutral
1867,"RT @kunaldchowdhury: 📢 Windows 11 KB5008918 update (Build 22509.1011) comes to Dev Channel.

Read more: https://t.co/r3axFq1re0

#Microsoft…", 📢 Windows 11 KB5008918 update (Build 22509.1011) come Dev Channel. Read more:  #Microsoft…,0.5,Positive
1869,"RT @_VidasInfinitas: Descargar sin límites desde MEGA con VPN en Windows 10 y 11

➡️Tutorial
➡️https://t.co/rVUvsZLMGn

#Windows #Windows10…", Descargar sin límites desde MEGA con VPN en Windows 10 11 ➡️Tutorial ➡️ #Windows #Windows10…,0.0,Neutral
1870,"So it looks like with #Windows11, it is supported on skylake CPU with Tpm 2.0 enabled and secure boot. Just created… https://t.co/i79woxNI2m","So look like #Windows11, supported skylake CPU Tpm 2.0 enabled secure boot. Just created… ",0.4,Positive
1871,"Descargar sin límites desde MEGA con VPN en Windows 10 y 11

➡️Tutorial
➡️https://t.co/rVUvsZLMGn

#Windows… https://t.co/7oF3fgB0pd",Descargar sin límites desde MEGA con VPN en Windows 10 11 ➡️Tutorial ➡️ #Windows… ,0.0,Neutral
1872,"AMD Radeon Software Adrenalin Edition 21.12.1 ☑️
https://t.co/rpjdLxtPpZ
⬆️
#AMD #Windows10 #Windows11",AMD Radeon Software Adrenalin Edition 21.12.1 ☑️  ⬆️ #AMD #Windows10,0.0,Neutral
1875,Por qué lo llaman Windows 11 cuando pueden decir Windows 10 XXXXember 2021 Update #Windows11,Por qué lo llaman Windows 11 cuando pueden decir Windows 10 XXXXember 2021 Update,0.0,Neutral
1876,"Best Ways to Customize Windows 11 Taskbar
#Windows #Windows11 https://t.co/AGyGdy0G3j",Best Ways Customize Windows 11 Taskbar #Windows ,1.0,Positive
1877,"Office 2021 (365) yeni Windows 11 stili kullanıcı arabirimi nasıl etkinleştirilir
#office2021 #Windows11 #Microsoft… https://t.co/W8i9nBtRQc",Office 2021 (365) yeni Windows 11 stili kullanıcı arabirimi nasıl etkinleştirilir #office2021 #Microsoft… ,0.0,Neutral
1878,"Which one is better?

#Windows10 #Windows11",Which one better? #Windows10,0.5,Positive
1880,MacBook Pro M1MAXにParallels17でARM Windows11（Insider preview版では無い！）いきなりインストール出来てビックリ。高速で動いてる（CPU = 6Core  MEM = 16GB… https://t.co/vZswV1Fm0X,MacBook Pro M1MAXにParallels17でARM Windows11（Insider preview版では無い！）いきなりインストール出来てビックリ。高速で動いてる（CPU = 6Core MEM = 16GB… ,0.0,Neutral
